codigo,date,value
20681,2019-06-01,81477
20681,2019-07-01,93877
20681,2019-08-01,90056
20681,2019-09-01,90297
20681,2019-10-01,96005
20681,2019-11-01,98869
20681,2019-12-01,112913
20681,2020-01-01,99299
20681,2020-02-01,88173
20681,2020-03-01,84752
20681,2020-04-01,65572
20681,2020-05-01,71757
20681,2020-06-01,81354
20681,2020-07-01,89284
20681,2020-08-01,91343
20681,2020-09-01,94736
20681,2020-10-01,100275
20681,2020-11-01,111650
20681,2020-12-01,115208
20681,2021-01-01,98820
20681,2021-02-01,96287
20681,2021-03-01,105053
20681,2021-04-01,105488
20681,2021-05-01,117293
20681,2021-06-01,118102
20681,2021-07-01,123309
20681,2021-08-01,130860
20681,2021-09-01,130548
20681,2021-10-01,133650
20681,2021-11-01,153829
20681,2021-12-01,158666
20681,2022-01-01,140402
20681,2022-02-01,134269
20681,2022-03-01,161954
20681,2022-04-01,154371
20681,2022-05-01,168857
20681,2022-06-01,162730
20681,2022-07-01,165362
20681,2022-08-01,173736
20681,2022-09-01,170448
20681,2022-10-01,172909
20681,2022-11-01,165138
20681,2022-12-01,169236
20681,2023-01-01,155625
20681,2023-02-01,141703
20681,2023-03-01,165306
20681,2023-04-01,149806
20681,2023-05-01,166728
20681,2023-06-01,162904
20681,2023-07-01,164997
20681,2023-08-01,170571
20681,2023-09-01,160927
20681,2023-10-01,172013
20681,2023-11-01,184029
20681,2023-12-01,184056
20681,2024-01-01,181054
20681,2024-02-01,164731
20681,2024-03-01,173674
20681,2024-04-01,178442
20681,2024-05-01,188313
20681,2024-06-01,178425
20681,2024-07-01,197615
20681,2024-08-01,184728
20681,2024-09-01,188623
20681,2024-10-01,198663
20681,2024-11-01,200666
20681,2024-12-01,213872
20681,2025-01-01,195135
20681,2025-02-01,190318
20681,2025-03-01,198212
20681,2025-04-01,202017
20681,2025-05-01,203288
20681,2025-06-01,204697
20681,2025-07-01,211585
20681,2025-08-01,210088
20681,2025-09-01,208955
20681,2025-10-01,222881
20681,2025-11-01,229121
20681,2025-12-01,246165
20681,2026-01-01,216370
20681,2026-02-01,196974
20681,2026-03-01,226534
20681,2026-04-01,221515
20681,2026-05-01,222014
20681,2026-06-01,222827
20682,2011-03-01,45827
20682,2011-04-01,43759
20682,2011-05-01,47431
20682,2011-06-01,46867
20682,2011-07-01,46796
20682,2011-08-01,49260
20682,2011-09-01,51088
20682,2011-10-01,51073
20682,2011-11-01,51205
20682,2011-12-01,58524
20682,2012-01-01,51430
20682,2012-02-01,48538
20682,2012-03-01,51646
20682,2012-04-01,51811
20682,2012-05-01,53958
20682,2012-06-01,48919
20682,2012-07-01,50789
20682,2012-08-01,48855
20682,2012-09-01,52740
20682,2012-10-01,60281
20682,2012-11-01,58019
20682,2012-12-01,65975
20682,2013-01-01,60745
20682,2013-02-01,55666
20682,2013-03-01,57838
20682,2013-04-01,61811
20682,2013-05-01,63342
20682,2013-06-01,58570
20682,2013-07-01,65530
20682,2013-08-01,63734
20682,2013-09-01,64474
20682,2013-10-01,67541
20682,2013-11-01,66018
20682,2013-12-01,78630
20682,2014-01-01,69768
20682,2014-02-01,67149
20682,2014-03-01,69378
20682,2014-04-01,69682
20682,2014-05-01,71689
20682,2014-06-01,69490
20682,2014-07-01,73983
20682,2014-08-01,71790
20682,2014-09-01,73421
20682,2014-10-01,75637
20682,2014-11-01,70639
20682,2014-12-01,86067
20682,2015-01-01,75654
20682,2015-02-01,67402
20682,2015-03-01,76104
20682,2015-04-01,72303
20682,2015-05-01,74049
20682,2015-06-01,72208
20682,2015-07-01,72476
20682,2015-08-01,71564
20682,2015-09-01,70360
20682,2015-10-01,73441
20682,2015-11-01,75829
20682,2015-12-01,81679
20682,2016-01-01,70509
20682,2016-02-01,71587
20682,2016-03-01,73427
20682,2016-04-01,70185
20682,2016-05-01,75528
20682,2016-06-01,73868
20682,2016-07-01,73225
20682,2016-08-01,77472
20682,2016-09-01,73850
20682,2016-10-01,76803
20682,2016-11-01,82662
20682,2016-12-01,84712
20682,2017-01-01,78436
20682,2017-02-01,68190
20682,2017-03-01,85449
20682,2017-04-01,74376
20682,2017-05-01,86452
20682,2017-06-01,81778
20682,2017-07-01,83574
20682,2017-08-01,83415
20682,2017-09-01,81017
20682,2017-10-01,87851
20682,2017-11-01,92949
20682,2017-12-01,93717
20682,2018-01-01,92960
20682,2018-02-01,82817
20682,2018-03-01,91063
20682,2018-04-01,89850
20682,2018-05-01,91311
20682,2018-06-01,88141
20682,2018-07-01,92083
20682,2018-08-01,98299
20682,2018-09-01,88098
20682,2018-10-01,98187
20682,2018-11-01,111896
20682,2018-12-01,109801
20682,2019-01-01,104011
20682,2019-02-01,98046
20682,2019-03-01,100882
20682,2019-04-01,105532
20682,2019-05-01,110574
20682,2019-06-01,102904
20682,2019-07-01,116591
20682,2019-08-01,111722
20682,2019-09-01,111483
20682,2019-10-01,117784
20682,2019-11-01,121061
20682,2019-12-01,133921
20682,2020-01-01,122737
20682,2020-02-01,110723
20682,2020-03-01,109194
20682,2020-04-01,90273
20682,2020-05-01,91908
20682,2020-06-01,100196
20682,2020-07-01,105290
20682,2020-08-01,107183
20682,2020-09-01,111878
20682,2020-10-01,118120
20682,2020-11-01,129988
20682,2020-12-01,132977
20682,2021-01-01,119432
20682,2021-02-01,116359
20682,2021-03-01,127567
20682,2021-04-01,127681
20682,2021-05-01,139327
20682,2021-06-01,140141
20682,2021-07-01,146231
20682,2021-08-01,154982
20682,2021-09-01,156748
20682,2021-10-01,161300
20682,2021-11-01,183925
20682,2021-12-01,189311
20682,2022-01-01,173092
20682,2022-02-01,164297
20682,2022-03-01,199718
20682,2022-04-01,189134
20682,2022-05-01,204038
20682,2022-06-01,198532
20682,2022-07-01,201521
20682,2022-08-01,211304
20682,2022-09-01,210867
20682,2022-10-01,212838
20682,2022-11-01,205642
20682,2022-12-01,208654
20682,2023-01-01,197126
20682,2023-02-01,181509
20682,2023-03-01,207015
20682,2023-04-01,189306
20682,2023-05-01,207247
20682,2023-06-01,203709
20682,2023-07-01,203307
20682,2023-08-01,209929
20682,2023-09-01,202972
20682,2023-10-01,213688
20682,2023-11-01,229476
20682,2023-12-01,224895
20682,2024-01-01,225010
20682,2024-02-01,208586
20682,2024-03-01,216524
20682,2024-04-01,223114
20682,2024-05-01,231812
20682,2024-06-01,220361
20682,2024-07-01,239906
20682,2024-08-01,228510
20682,2024-09-01,230302
20682,2024-10-01,242461
20682,2024-11-01,245280
20682,2024-12-01,257873
20682,2025-01-01,243766
20682,2025-02-01,237021
20682,2025-03-01,248325
20682,2025-04-01,249364
20682,2025-05-01,251900
20682,2025-06-01,252022
20682,2025-07-01,260471
20682,2025-08-01,258347
20682,2025-09-01,258346
20682,2025-10-01,275298
20682,2025-11-01,280655
20682,2025-12-01,299715
20682,2026-01-01,273643
20682,2026-02-01,250365
20682,2026-03-01,284163
20682,2026-04-01,278978
20682,2026-05-01,279364
20682,2026-06-01,278748
20683,2011-03-01,286
20683,2011-04-01,268
20683,2011-05-01,338
20683,2011-06-01,330
20683,2011-07-01,279
20683,2011-08-01,312
20683,2011-09-01,300
20683,2011-10-01,301
20683,2011-11-01,315
20683,2011-12-01,300
20683,2012-01-01,286
20683,2012-02-01,261
20683,2012-03-01,285
20683,2012-04-01,269
20683,2012-05-01,337
20683,2012-06-01,309
20683,2012-07-01,292
20683,2012-08-01,336
20683,2012-09-01,287
20683,2012-10-01,340
20683,2012-11-01,306
20683,2012-12-01,281
20683,2013-01-01,298
20683,2013-02-01,251
20683,2013-03-01,256
20683,2013-04-01,264
20683,2013-05-01,274
20683,2013-06-01,255
20683,2013-07-01,256
20683,2013-08-01,251
20683,2013-09-01,241
20683,2013-10-01,263
20683,2013-11-01,245
20683,2013-12-01,238
20683,2014-01-01,227
20683,2014-02-01,220
20683,2014-03-01,214
20683,2014-04-01,224
20683,2014-05-01,241
20683,2014-06-01,262
20683,2014-07-01,236
20683,2014-08-01,211
20683,2014-09-01,237
20683,2014-10-01,245
20683,2014-11-01,203
20683,2014-12-01,198
20683,2015-01-01,180
20683,2015-02-01,157
20683,2015-03-01,186
20683,2015-04-01,174
20683,2015-05-01,176
20683,2015-06-01,181
20683,2015-07-01,177
20683,2015-08-01,160
20683,2015-09-01,170
20683,2015-10-01,159
20683,2015-11-01,156
20683,2015-12-01,156
20683,2016-01-01,127
20683,2016-02-01,120
20683,2016-03-01,124
20683,2016-04-01,110
20683,2016-05-01,116
20683,2016-06-01,111
20683,2016-07-01,100
20683,2016-08-01,111
20683,2016-09-01,95
20683,2016-10-01,100
20683,2016-11-01,101
20683,2016-12-01,95
20683,2017-01-01,84
20683,2017-02-01,72
20683,2017-03-01,88
20683,2017-04-01,68
20683,2017-05-01,83
20683,2017-06-01,79
20683,2017-07-01,74
20683,2017-08-01,80
20683,2017-09-01,78
20683,2017-10-01,88
20683,2017-11-01,82
20683,2017-12-01,78
20683,2018-01-01,84
20683,2018-02-01,74
20683,2018-03-01,88
20683,2018-04-01,86
20683,2018-05-01,83
20683,2018-06-01,77
20683,2018-07-01,76
20683,2018-08-01,80
20683,2018-09-01,68
20683,2018-10-01,83
20683,2018-11-01,76
20683,2018-12-01,68
20683,2019-01-01,68
20683,2019-02-01,62
20683,2019-03-01,64
20683,2019-04-01,66
20683,2019-05-01,76
20683,2019-06-01,60
20683,2019-07-01,73
20683,2019-08-01,67
20683,2019-09-01,64
20683,2019-10-01,73
20683,2019-11-01,62
20683,2019-12-01,64
20683,2020-01-01,62
20683,2020-02-01,57
20683,2020-03-01,58
20683,2020-04-01,44
20683,2020-05-01,39
20683,2020-06-01,42
20683,2020-07-01,44
20683,2020-08-01,42
20683,2020-09-01,43
20683,2020-10-01,46
20683,2020-11-01,39
20683,2020-12-01,45
20683,2021-01-01,38
20683,2021-02-01,41
20683,2021-03-01,47
20683,2021-04-01,45
20683,2021-05-01,53
20683,2021-06-01,55
20683,2021-07-01,53
20683,2021-08-01,61
20683,2021-09-01,60
20683,2021-10-01,60
20683,2021-11-01,60
20683,2021-12-01,68
20683,2022-01-01,60
20683,2022-02-01,58
20683,2022-03-01,72
20683,2022-04-01,66
20683,2022-05-01,80
20683,2022-06-01,77
20683,2022-07-01,70
20683,2022-08-01,82
20683,2022-09-01,73
20683,2022-10-01,76
20683,2022-11-01,60
20683,2022-12-01,53
20683,2023-01-01,47
20683,2023-02-01,40
20683,2023-03-01,40
20683,2023-04-01,32
20683,2023-05-01,36
20683,2023-06-01,32
20683,2023-07-01,24
20683,2023-08-01,30
20683,2023-09-01,32
20683,2023-10-01,32
20683,2023-11-01,31
20683,2023-12-01,27
20683,2024-01-01,34
20683,2024-02-01,27
20683,2024-03-01,27
20683,2024-04-01,28
20683,2024-05-01,25
20683,2024-06-01,25
20683,2024-07-01,29
20683,2024-08-01,30
20683,2024-09-01,24
20683,2024-10-01,30
20683,2024-11-01,23
20683,2024-12-01,23
20683,2025-01-01,22
20683,2025-02-01,22
20683,2025-03-01,23
20683,2025-04-01,23
20683,2025-05-01,25
20683,2025-06-01,25
20683,2025-07-01,22
20683,2025-08-01,19
20683,2025-09-01,20
20683,2025-10-01,22
20683,2025-11-01,22
20683,2025-12-01,21
20683,2026-01-01,6
20683,2026-02-01,4
20683,2026-03-01,5
20683,2026-04-01,3
20683,2026-05-01,3
20683,2026-06-01,3
20684,2011-03-01,1961
20684,2011-04-01,1804
20684,2011-05-01,1978
20684,2011-06-01,2020
20684,2011-07-01,1817
20684,2011-08-01,1707
20684,2011-09-01,1613
20684,2011-10-01,1702
20684,2011-11-01,1823
20684,2011-12-01,1815
20684,2012-01-01,1586
20684,2012-02-01,1632
20684,2012-03-01,1930
20684,2012-04-01,1847
20684,2012-05-01,1865
20684,2012-06-01,1683
20684,2012-07-01,1662
20684,2012-08-01,1791
20684,2012-09-01,1638
20684,2012-10-01,1894
20684,2012-11-01,1768
20684,2012-12-01,1482
20684,2013-01-01,1474
20684,2013-02-01,1343
20684,2013-03-01,2023
20684,2013-04-01,2377
20684,2013-05-01,2452
20684,2013-06-01,2334
20684,2013-07-01,2432
20684,2013-08-01,2508
20684,2013-09-01,2506
20684,2013-10-01,2640
20684,2013-11-01,2873
20684,2013-12-01,2641
20684,2014-01-01,2438
20684,2014-02-01,2446
20684,2014-03-01,2490
20684,2014-04-01,2600
20684,2014-05-01,2801
20684,2014-06-01,2757
20684,2014-07-01,3078
20684,2014-08-01,2762
20684,2014-09-01,3569
20684,2014-10-01,3664
20684,2014-11-01,3132
20684,2014-12-01,2567
20684,2015-01-01,1288
20684,2015-02-01,1181
20684,2015-03-01,1757
20684,2015-04-01,1706
20684,2015-05-01,1670
20684,2015-06-01,1968
20684,2015-07-01,2576
20684,2015-08-01,1800
20684,2015-09-01,2003
20684,2015-10-01,1794
20684,2015-11-01,1914
20684,2015-12-01,2213
20684,2016-01-01,1269
20684,2016-02-01,1332
20684,2016-03-01,1389
20684,2016-04-01,1442
20684,2016-05-01,1780
20684,2016-06-01,2275
20684,2016-07-01,1948
20684,2016-08-01,2189
20684,2016-09-01,1686
20684,2016-10-01,1585
20684,2016-11-01,1870
20684,2016-12-01,2093
20684,2017-01-01,1381
20684,2017-02-01,984
20684,2017-03-01,1620
20684,2017-04-01,1322
20684,2017-05-01,1574
20684,2017-06-01,2090
20684,2017-07-01,1735
20684,2017-08-01,1792
20684,2017-09-01,1931
20684,2017-10-01,1896
20684,2017-11-01,1687
20684,2017-12-01,1544
20684,2018-01-01,1328
20684,2018-02-01,1135
20684,2018-03-01,1725
20684,2018-04-01,1641
20684,2018-05-01,1907
20684,2018-06-01,2420
20684,2018-07-01,2033
20684,2018-08-01,2542
20684,2018-09-01,2168
20684,2018-10-01,2760
20684,2018-11-01,2674
20684,2018-12-01,2256
20684,2019-01-01,1794
20684,2019-02-01,1878
20684,2019-03-01,2284
20684,2019-04-01,2637
20684,2019-05-01,2959
20684,2019-06-01,2687
20684,2019-07-01,2513
20684,2019-08-01,2808
20684,2019-09-01,2750
20684,2019-10-01,2800
20684,2019-11-01,2460
20684,2019-12-01,2600
20684,2020-01-01,1935
20684,2020-02-01,1893
20684,2020-03-01,2355
20684,2020-04-01,2473
20684,2020-05-01,2712
20684,2020-06-01,2818
20684,2020-07-01,2344
20684,2020-08-01,2599
20684,2020-09-01,2708
20684,2020-10-01,2872
20684,2020-11-01,2299
20684,2020-12-01,2407
20684,2021-01-01,1572
20684,2021-02-01,1438
20684,2021-03-01,1928
20684,2021-04-01,1804
20684,2021-05-01,2311
20684,2021-06-01,2690
20684,2021-07-01,2285
20684,2021-08-01,2351
20684,2021-09-01,2465
20684,2021-10-01,2865
20684,2021-11-01,2756
20684,2021-12-01,2848
20684,2022-01-01,1972
20684,2022-02-01,1823
20684,2022-03-01,2523
20684,2022-04-01,3178
20684,2022-05-01,3011
20684,2022-06-01,3288
20684,2022-07-01,2605
20684,2022-08-01,2817
20684,2022-09-01,3561
20684,2022-10-01,3094
20684,2022-11-01,2799
20684,2022-12-01,2764
20684,2023-01-01,2491
20684,2023-02-01,2202
20684,2023-03-01,3070
20684,2023-04-01,3008
20684,2023-05-01,3955
20684,2023-06-01,3532
20684,2023-07-01,3443
20684,2023-08-01,3369
20684,2023-09-01,3217
20684,2023-10-01,4791
20684,2023-11-01,3134
20684,2023-12-01,2882
20684,2024-01-01,3144
20684,2024-02-01,2040
20684,2024-03-01,2745
20684,2024-04-01,3525
20684,2024-05-01,3958
20684,2024-06-01,4343
20684,2024-07-01,4014
20684,2024-08-01,3884
20684,2024-09-01,3640
20684,2024-10-01,4410
20684,2024-11-01,3083
20684,2024-12-01,3445
20684,2025-01-01,3229
20684,2025-02-01,2387
20684,2025-03-01,2666
20684,2025-04-01,3278
20684,2025-05-01,3936
20684,2025-06-01,4188
20684,2025-07-01,3026
20684,2025-08-01,3582
20684,2025-09-01,4494
20684,2025-10-01,3800
20684,2025-11-01,3368
20684,2025-12-01,3762
20684,2026-01-01,2935
20684,2026-02-01,2354
20684,2026-03-01,3461
20684,2026-04-01,3366
20684,2026-05-01,3388
20684,2026-06-01,4720
20685,2011-03-01,23174
20685,2011-04-01,22430
20685,2011-05-01,25679
20685,2011-06-01,29253
20685,2011-07-01,28639
20685,2011-08-01,33191
20685,2011-09-01,30067
20685,2011-10-01,27045
20685,2011-11-01,32369
20685,2011-12-01,40141
20685,2012-01-01,21656
20685,2012-02-01,21723
20685,2012-03-01,25863
20685,2012-04-01,25155
20685,2012-05-01,29814
20685,2012-06-01,29899
20685,2012-07-01,31303
20685,2012-08-01,38724
20685,2012-09-01,35389
20685,2012-10-01,40766
20685,2012-11-01,36176
20685,2012-12-01,57365
20685,2013-01-01,29246
20685,2013-02-01,30143
20685,2013-03-01,36854
20685,2013-04-01,40567
20685,2013-05-01,45489
20685,2013-06-01,54541
20685,2013-07-01,37695
20685,2013-08-01,45213
20685,2013-09-01,41765
20685,2013-10-01,44314
20685,2013-11-01,42990
20685,2013-12-01,62300
20685,2014-01-01,38572
20685,2014-02-01,40110
20685,2014-03-01,40721
20685,2014-04-01,41848
20685,2014-05-01,42246
20685,2014-06-01,48406
20685,2014-07-01,41959
20685,2014-08-01,45853
20685,2014-09-01,49926
20685,2014-10-01,47996
20685,2014-11-01,42466
20685,2014-12-01,58871
20685,2015-01-01,33776
20685,2015-02-01,26867
20685,2015-03-01,38587
20685,2015-04-01,36820
20685,2015-05-01,34054
20685,2015-06-01,42625
20685,2015-07-01,36766
20685,2015-08-01,35945
20685,2015-09-01,39738
20685,2015-10-01,35424
20685,2015-11-01,34361
20685,2015-12-01,47766
20685,2016-01-01,20766
20685,2016-02-01,20924
20685,2016-03-01,29241
20685,2016-04-01,28437
20685,2016-05-01,28025
20685,2016-06-01,38193
20685,2016-07-01,29042
20685,2016-08-01,30469
20685,2016-09-01,28538
20685,2016-10-01,25328
20685,2016-11-01,28970
20685,2016-12-01,40528
20685,2017-01-01,20091
20685,2017-02-01,20446
20685,2017-03-01,25589
20685,2017-04-01,26058
20685,2017-05-01,28625
20685,2017-06-01,34346
20685,2017-07-01,25658
20685,2017-08-01,30440
20685,2017-09-01,27377
20685,2017-10-01,27967
20685,2017-11-01,25945
20685,2017-12-01,33390
20685,2018-01-01,19065
20685,2018-02-01,18063
20685,2018-03-01,24537
20685,2018-04-01,25712
20685,2018-05-01,29173
20685,2018-06-01,31916
20685,2018-07-01,27060
20685,2018-08-01,37097
20685,2018-09-01,28329
20685,2018-10-01,29000
20685,2018-11-01,28073
20685,2018-12-01,37555
20685,2019-01-01,19011
20685,2019-02-01,21734
20685,2019-03-01,21689
20685,2019-04-01,23617
20685,2019-05-01,27814
20685,2019-06-01,31254
20685,2019-07-01,27674
20685,2019-08-01,32738
20685,2019-09-01,31665
20685,2019-10-01,33327
20685,2019-11-01,31157
20685,2019-12-01,32386
20685,2020-01-01,20983
20685,2020-02-01,20207
20685,2020-03-01,27206
20685,2020-04-01,31185
20685,2020-05-01,34702
20685,2020-06-01,38061
20685,2020-07-01,59313
20685,2020-08-01,65722
20685,2020-09-01,65903
20685,2020-10-01,46717
20685,2020-11-01,49715
20685,2020-12-01,50242
20685,2021-01-01,25302
20685,2021-02-01,28619
20685,2021-03-01,42479
20685,2021-04-01,39345
20685,2021-05-01,44273
20685,2021-06-01,48694
20685,2021-07-01,63038
20685,2021-08-01,58082
20685,2021-09-01,58799
20685,2021-10-01,47061
20685,2021-11-01,45005
20685,2021-12-01,48817
20685,2022-01-01,32314
20685,2022-02-01,33848
20685,2022-03-01,44380
20685,2022-04-01,38491
20685,2022-05-01,49437
20685,2022-06-01,58986
20685,2022-07-01,64515
20685,2022-08-01,83673
20685,2022-09-01,71237
20685,2022-10-01,59910
20685,2022-11-01,55895
20685,2022-12-01,58683
20685,2023-01-01,41819
20685,2023-02-01,38010
20685,2023-03-01,56901
20685,2023-04-01,42310
20685,2023-05-01,53179
20685,2023-06-01,53287
20685,2023-07-01,66946
20685,2023-08-01,93228
20685,2023-09-01,73406
20685,2023-10-01,70386
20685,2023-11-01,58867
20685,2023-12-01,61376
20685,2024-01-01,46532
20685,2024-02-01,46573
20685,2024-03-01,60489
20685,2024-04-01,57679
20685,2024-05-01,60685
20685,2024-06-01,62436
20685,2024-07-01,65195
20685,2024-08-01,85090
20685,2024-09-01,76960
20685,2024-10-01,81624
20685,2024-11-01,63786
20685,2024-12-01,71669
20685,2025-01-01,51091
20685,2025-02-01,60962
20685,2025-03-01,59007
20685,2025-04-01,70926
20685,2025-05-01,68584
20685,2025-06-01,68064
20685,2025-07-01,72266
20685,2025-08-01,82394
20685,2025-09-01,88936
20685,2025-10-01,80878
20685,2025-11-01,68135
20685,2025-12-01,87451
20685,2026-01-01,55818
20685,2026-02-01,54545
20685,2026-03-01,74474
20685,2026-04-01,64604
20685,2026-05-01,75015
20685,2026-06-01,78727
20686,2011-03-01,13885
20686,2011-04-01,12696
20686,2011-05-01,14236
20686,2011-06-01,16843
20686,2011-07-01,17045
20686,2011-08-01,17873
20686,2011-09-01,15800
20686,2011-10-01,15398
20686,2011-11-01,19501
20686,2011-12-01,26687
20686,2012-01-01,11072
20686,2012-02-01,12084
20686,2012-03-01,13677
20686,2012-04-01,13904
20686,2012-05-01,15811
20686,2012-06-01,15393
20686,2012-07-01,18446
20686,2012-08-01,19987
20686,2012-09-01,20173
20686,2012-10-01,23053
20686,2012-11-01,19069
20686,2012-12-01,38447
20686,2013-01-01,15704
20686,2013-02-01,17529
20686,2013-03-01,20525
20686,2013-04-01,22350
20686,2013-05-01,25634
20686,2013-06-01,31554
20686,2013-07-01,18342
20686,2013-08-01,23234
20686,2013-09-01,21923
20686,2013-10-01,23228
20686,2013-11-01,22586
20686,2013-12-01,38852
20686,2014-01-01,21876
20686,2014-02-01,23349
20686,2014-03-01,24713
20686,2014-04-01,22616
20686,2014-05-01,19324
20686,2014-06-01,25086
20686,2014-07-01,20908
20686,2014-08-01,22326
20686,2014-09-01,25551
20686,2014-10-01,24323
20686,2014-11-01,21743
20686,2014-12-01,34425
20686,2015-01-01,15672
20686,2015-02-01,13150
20686,2015-03-01,20577
20686,2015-04-01,18641
20686,2015-05-01,18273
20686,2015-06-01,23094
20686,2015-07-01,17936
20686,2015-08-01,15386
20686,2015-09-01,21109
20686,2015-10-01,19220
20686,2015-11-01,17914
20686,2015-12-01,28372
20686,2016-01-01,9930
20686,2016-02-01,9501
20686,2016-03-01,14387
20686,2016-04-01,13530
20686,2016-05-01,12308
20686,2016-06-01,18299
20686,2016-07-01,14414
20686,2016-08-01,12678
20686,2016-09-01,13493
20686,2016-10-01,11112
20686,2016-11-01,12760
20686,2016-12-01,19255
20686,2017-01-01,7720
20686,2017-02-01,8222
20686,2017-03-01,10094
20686,2017-04-01,12063
20686,2017-05-01,11116
20686,2017-06-01,14069
20686,2017-07-01,9988
20686,2017-08-01,9680
20686,2017-09-01,10066
20686,2017-10-01,10721
20686,2017-11-01,9682
20686,2017-12-01,16585
20686,2018-01-01,6493
20686,2018-02-01,6368
20686,2018-03-01,9783
20686,2018-04-01,9670
20686,2018-05-01,11331
20686,2018-06-01,11736
20686,2018-07-01,8972
20686,2018-08-01,14249
20686,2018-09-01,8534
20686,2018-10-01,7986
20686,2018-11-01,9779
20686,2018-12-01,18943
20686,2019-01-01,7331
20686,2019-02-01,7562
20686,2019-03-01,6937
20686,2019-04-01,6088
20686,2019-05-01,7554
20686,2019-06-01,9963
20686,2019-07-01,7757
20686,2019-08-01,10280
20686,2019-09-01,9021
20686,2019-10-01,9032
20686,2019-11-01,10039
20686,2019-12-01,10478
20686,2020-01-01,5391
20686,2020-02-01,5171
20686,2020-03-01,8015
20686,2020-04-01,11159
20686,2020-05-01,13940
20686,2020-06-01,14448
20686,2020-07-01,33063
20686,2020-08-01,35787
20686,2020-09-01,36616
20686,2020-10-01,17681
20686,2020-11-01,22281
20686,2020-12-01,20875
20686,2021-01-01,5312
20686,2021-02-01,7355
20686,2021-03-01,11486
20686,2021-04-01,7551
20686,2021-05-01,9543
20686,2021-06-01,11493
20686,2021-07-01,26590
20686,2021-08-01,15525
20686,2021-09-01,18923
20686,2021-10-01,10558
20686,2021-11-01,9727
20686,2021-12-01,13476
